;paper;study;subject;species;distribution_inequality;effort_inequality;effort;partner_present;session;trial;sex
12016;5;1;777_1;orangs;y;n;y;y;1;14;F
12017;5;1;777_1;orangs;y;n;y;y;1;15;F
12018;5;1;777_1;orangs;y;n;y;y;1;16;F
12019;5;1;777_1;orangs;y;n;y;y;1;17;F
12020;5;1;777_1;orangs;y;n;y;y;1;18;F
12021;5;1;777_1;orangs;y;n;y;y;1;19;F
12022;5;1;777_1;orangs;y;n;y;y;1;20;F
12023;5;1;777_1;orangs;y;n;y;y;1;21;F
12024;5;1;777_1;orangs;y;n;y;y;1;22;F
12025;5;1;777_1;orangs;y;n;y;y;1;23;F
12026;5;1;777_1;orangs;y;n;y;y;1;24;F
12027;5;1;777_1;orangs;y;n;y;y;1;25;F
12028;5;1;777_1;orangs;n;y;y;y;2;1;F
12029;5;1;777_1;orangs;n;y;y;y;2;2;F
12030;5;1;777_1;orangs;n;y;y;y;2;3;F
12031;5;1;777_1;orangs;n;y;y;y;2;4;F
12032;5;1;777_1;orangs;n;y;y;y;2;5;F
12033;5;1;777_1;orangs;n;y;y;y;2;6;F
12034;5;1;777_1;orangs;n;y;y;y;2;7;F
12035;5;1;777_1;orangs;n;y;y;y;2;8;F
12036;5;1;777_1;orangs;n;y;y;y;2;9;F
12037;5;1;777_1;orangs;n;y;y;y;2;10;F
12038;5;1;777_1;orangs;n;y;y;y;2;11;F
12039;5;1;777_1;orangs;n;y;y;y;2;12;F
12040;5;1;777_1;orangs;n;y;y;y;2;13;F
12041;5;1;777_1;orangs;n;y;y;y;2;14;F
12042;5;1;777_1;orangs;n;y;y;y;2;15;F
12043;5;1;777_1;orangs;n;y;y;y;2;16;F
12044;5;1;777_1;orangs;n;y;y;y;2;17;F
12045;5;1;777_1;orangs;n;y;y;y;2;18;F
12046;5;1;777_1;orangs;n;y;y;y;2;19;F
12047;5;1;777_1;orangs;n;y;y;y;2;20;F
12048;5;1;777_1;orangs;n;y;y;y;2;21;F
12049;5;1;777_1;orangs;n;y;y;y;2;22;F
12050;5;1;777_1;orangs;n;y;y;y;2;23;F
12051;5;1;777_1;orangs;n;y;y;y;2;24;F
12052;5;1;777_1;orangs;n;y;y;y;2;25;F
12053;5;1;777_1;orangs;n;y;y;y;3;1;F
12054;5;1;777_1;orangs;n;y;y;y;3;2;F
12055;5;1;777_1;orangs;n;y;y;y;3;3;F
12056;5;1;777_1;orangs;n;y;y;y;3;4;F
12057;5;1;777_1;orangs;n;y;y;y;3;5;F
12058;5;1;777_1;orangs;n;y;y;y;3;6;F
12059;5;1;777_1;orangs;n;y;y;y;3;7;F
12060;5;1;777_1;orangs;n;y;y;y;3;8;F
12061;5;1;777_1;orangs;n;y;y;y;3;9;F
12062;5;1;777_1;orangs;n;y;y;y;3;10;F
12063;5;1;777_1;orangs;n;y;y;y;3;11;F
12064;5;1;777_1;orangs;n;y;y;y;3;12;F
12065;5;1;777_1;orangs;n;y;y;y;3;13;F
12066;5;1;777_1;orangs;n;y;y;y;3;14;F
12067;5;1;777_1;orangs;n;y;y;y;3;15;F
12068;5;1;777_1;orangs;n;y;y;y;3;16;F
12069;5;1;777_1;orangs;n;y;y;y;3;17;F
12070;5;1;777_1;orangs;n;y;y;y;3;18;F
12071;5;1;777_1;orangs;n;y;y;y;3;19;F
12072;5;1;777_1;orangs;n;y;y;y;3;20;F
12073;5;1;777_1;orangs;n;y;y;y;3;21;F
12074;5;1;777_1;orangs;n;y;y;y;3;22;F
12075;5;1;777_1;orangs;n;y;y;y;3;23;F
12076;5;1;777_1;orangs;n;y;y;y;3;24;F
12077;5;1;777_1;orangs;n;y;y;y;3;25;F
12078;5;1;777_1;orangs;y;n;y;y;4;1;F
12079;5;1;777_1;orangs;y;n;y;y;4;2;F
12080;5;1;777_1;orangs;y;n;y;y;4;3;F
12081;5;1;777_1;orangs;y;n;y;y;4;4;F
12082;5;1;777_1;orangs;y;n;y;y;4;5;F
12083;5;1;777_1;orangs;y;n;y;y;4;6;F
12084;5;1;777_1;orangs;y;n;y;y;4;7;F
12085;5;1;777_1;orangs;y;n;y;y;4;8;F
12086;5;1;777_1;orangs;y;n;y;y;4;9;F
12087;5;1;777_1;orangs;y;n;y;y;4;10;F
12088;5;1;777_1;orangs;y;n;y;y;4;11;F
12089;5;1;777_1;orangs;y;n;y;y;4;12;F
12090;5;1;777_1;orangs;y;n;y;y;4;13;F
12091;5;1;777_1;orangs;y;n;y;y;4;14;F
12092;5;1;777_1;orangs;y;n;y;y;4;15;F
12093;5;1;777_1;orangs;y;n;y;y;4;16;F
12094;5;1;777_1;orangs;y;n;y;y;4;17;F
12095;5;1;777_1;orangs;y;n;y;y;4;18;F
12096;5;1;777_1;orangs;y;n;y;y;4;19;F
12097;5;1;777_1;orangs;y;n;y;y;4;20;F
12098;5;1;777_1;orangs;y;n;y;y;4;21;F
12099;5;1;777_1;orangs;y;n;y;y;4;22;F
12100;5;1;777_1;orangs;y;n;y;y;4;23;F
12101;5;1;777_1;orangs;y;n;y;y;4;24;F
12102;5;1;777_1;orangs;y;n;y;y;4;25;F
12103;5;1;777_1;orangs;n;n;y;y;5;1;F
12104;5;1;777_1;orangs;n;n;y;y;5;2;F
12105;5;1;777_1;orangs;n;n;y;y;5;3;F
12106;5;1;777_1;orangs;n;n;y;y;5;4;F
12107;5;1;777_1;orangs;n;n;y;y;5;5;F
12108;5;1;777_1;orangs;n;n;y;y;5;6;F
12109;5;1;777_1;orangs;n;n;y;y;5;7;F
12110;5;1;777_1;orangs;n;n;y;y;5;8;F
12111;5;1;777_1;orangs;n;n;y;y;5;9;F
12112;5;1;777_1;orangs;n;n;y;y;5;10;F
12113;5;1;777_1;orangs;n;n;y;y;5;11;F
12114;5;1;777_1;orangs;n;n;y;y;5;12;F
12115;5;1;777_1;orangs;n;n;y;y;5;13;F
12116;5;1;777_1;orangs;n;n;y;y;5;14;F
12117;5;1;777_1;orangs;n;n;y;y;5;15;F
12118;5;1;777_1;orangs;n;n;y;y;5;16;F
12119;5;1;777_1;orangs;n;n;y;y;5;17;F
12120;5;1;777_1;orangs;n;n;y;y;5;18;F
12121;5;1;777_1;orangs;n;n;y;y;5;19;F
12122;5;1;777_1;orangs;n;n;y;y;5;20;F
12123;5;1;777_1;orangs;n;n;y;y;5;21;F
12124;5;1;777_1;orangs;n;n;y;y;5;22;F
12125;5;1;777_1;orangs;n;n;y;y;5;23;F
12126;5;1;777_1;orangs;n;n;y;y;5;24;F
12127;5;1;777_1;orangs;n;n;y;y;5;25;F
12128;5;1;777_1;orangs;n;n;y;y;6;1;F
12129;5;1;777_1;orangs;n;n;y;y;6;2;F
12130;5;1;777_1;orangs;n;n;y;y;6;3;F
12131;5;1;777_1;orangs;n;n;y;y;6;4;F
12132;5;1;777_1;orangs;n;n;y;y;6;5;F
12133;5;1;777_1;orangs;n;n;y;y;6;6;F
12134;5;1;777_1;orangs;n;n;y;y;6;7;F
12135;5;1;777_1;orangs;n;n;y;y;6;8;F
12136;5;1;777_1;orangs;n;n;y;y;6;9;F
12137;5;1;777_1;orangs;n;n;y;y;6;10;F
12138;5;1;777_1;orangs;n;n;y;y;6;11;F
12139;5;1;777_1;orangs;n;n;y;y;6;12;F
12140;5;1;777_1;orangs;n;n;y;y;6;13;F
12141;5;1;777_1;orangs;n;n;y;y;6;14;F
12142;5;1;777_1;orangs;n;n;y;y;6;15;F
12143;5;1;777_1;orangs;n;n;y;y;6;16;F
12144;5;1;777_1;orangs;n;n;y;y;6;17;F
12145;5;1;777_1;orangs;n;n;y;y;6;18;F
12146;5;1;777_1;orangs;n;n;y;y;6;19;F
12147;5;1;777_1;orangs;n;n;y;y;6;20;F
12148;5;1;777_1;orangs;n;n;y;y;6;21;F
12149;5;1;777_1;orangs;n;n;y;y;6;22;F
12150;5;1;777_1;orangs;n;n;y;y;6;23;F
12151;5;1;777_1;orangs;n;n;y;y;6;24;F
12152;5;1;777_1;orangs;n;n;y;y;6;25;F
12153;5;1;777_1;orangs;y;n;n;y;7;1;F
12154;5;1;777_1;orangs;y;n;n;y;7;2;F
12155;5;1;777_1;orangs;y;n;n;y;7;3;F
12156;5;1;777_1;orangs;y;n;n;y;7;4;F
12157;5;1;777_1;orangs;y;n;n;y;7;5;F
12158;5;1;777_1;orangs;y;n;n;y;7;6;F
12159;5;1;777_1;orangs;y;n;n;y;7;7;F
12160;5;1;777_1;orangs;y;n;n;y;7;8;F
12161;5;1;777_1;orangs;y;n;n;y;7;9;F
12162;5;1;777_1;orangs;y;n;n;y;7;10;F
12163;5;1;777_1;orangs;y;n;n;y;7;11;F
12164;5;1;777_1;orangs;y;n;n;y;7;12;F
12165;5;1;777_1;orangs;y;n;n;y;7;13;F
12166;5;1;777_1;orangs;y;n;n;y;7;14;F
12167;5;1;777_1;orangs;y;n;n;y;7;15;F
12168;5;1;777_1;orangs;y;n;n;y;7;16;F
12169;5;1;777_1;orangs;y;n;n;y;7;17;F
12170;5;1;777_1;orangs;y;n;n;y;7;18;F
12171;5;1;777_1;orangs;y;n;n;y;7;19;F
12172;5;1;777_1;orangs;y;n;n;y;7;20;F
12173;5;1;777_1;orangs;y;n;n;y;7;21;F
12174;5;1;777_1;orangs;y;n;n;y;7;22;F
12175;5;1;777_1;orangs;y;n;n;y;7;23;F
12176;5;1;777_1;orangs;y;n;n;y;7;24;F
12177;5;1;777_1;orangs;y;n;n;y;7;25;F
12178;5;1;777_1;orangs;n;n;y;y;8;1;F
12179;5;1;777_1;orangs;n;n;y;y;8;2;F
12180;5;1;777_1;orangs;n;n;y;y;8;3;F
12181;5;1;777_1;orangs;n;n;y;y;8;4;F
12182;5;1;777_1;orangs;n;n;y;y;8;5;F
12183;5;1;777_1;orangs;n;n;y;y;8;6;F
12184;5;1;777_1;orangs;n;n;y;y;8;7;F
12185;5;1;777_1;orangs;n;n;y;y;8;8;F
12186;5;1;777_1;orangs;n;n;y;y;8;9;F
12187;5;1;777_1;orangs;n;n;y;y;8;10;F
12188;5;1;777_1;orangs;n;n;y;y;8;11;F
12189;5;1;777_1;orangs;n;n;y;y;8;12;F
12190;5;1;777_1;orangs;n;n;y;y;8;13;F
12191;5;1;777_1;orangs;n;n;y;y;8;14;F
12192;5;1;777_1;orangs;n;n;y;y;8;15;F
12193;5;1;777_1;orangs;n;n;y;y;8;16;F
12194;5;1;777_1;orangs;n;n;y;y;8;17;F
12195;5;1;777_1;orangs;n;n;y;y;8;18;F
12196;5;1;777_1;orangs;n;n;y;y;8;19;F
12197;5;1;777_1;orangs;n;n;y;y;8;20;F
12198;5;1;777_1;orangs;n;n;y;y;8;21;F
12199;5;1;777_1;orangs;n;n;y;y;8;22;F
12200;5;1;777_1;orangs;n;n;y;y;8;23;F
12201;5;1;777_1;orangs;n;n;y;y;8;24;F
12202;5;1;777_1;orangs;n;n;y;y;8;25;F
12203;5;1;777_1;orangs;n;n;y;y;9;1;F
12204;5;1;777_1;orangs;n;n;y;y;9;2;F
12205;5;1;777_1;orangs;n;n;y;y;9;3;F
12206;5;1;777_1;orangs;n;n;y;y;9;4;F
12207;5;1;777_1;orangs;n;n;y;y;9;5;F
12208;5;1;777_1;orangs;n;n;y;y;9;6;F
12209;5;1;777_1;orangs;n;n;y;y;9;7;F
12210;5;1;777_1;orangs;n;n;y;y;9;8;F
12211;5;1;777_1;orangs;n;n;y;y;9;9;F
12212;5;1;777_1;orangs;n;n;y;y;9;10;F
12213;5;1;777_1;orangs;n;n;y;y;9;11;F
12214;5;1;777_1;orangs;n;n;y;y;9;12;F
12215;5;1;777_1;orangs;n;n;y;y;9;13;F
12216;5;1;777_1;orangs;n;n;y;y;9;14;F
12217;5;1;777_1;orangs;n;n;y;y;9;15;F
12218;5;1;777_1;orangs;n;n;y;y;9;16;F
12219;5;1;777_1;orangs;n;n;y;y;9;17;F
12220;5;1;777_1;orangs;n;n;y;y;9;18;F
12221;5;1;777_1;orangs;n;n;y;y;9;19;F
12222;5;1;777_1;orangs;n;n;y;y;9;20;F
12223;5;1;777_1;orangs;n;n;y;y;9;21;F
12224;5;1;777_1;orangs;n;n;y;y;9;22;F
12225;5;1;777_1;orangs;n;n;y;y;9;23;F
12226;5;1;777_1;orangs;n;n;y;y;9;24;F
12227;5;1;777_1;orangs;n;n;y;y;9;25;F
12228;5;1;777_1;orangs;n;y;y;y;10;1;F
12229;5;1;777_1;orangs;n;y;y;y;10;2;F
12230;5;1;777_1;orangs;n;y;y;y;10;3;F
12231;5;1;777_1;orangs;n;y;y;y;10;4;F
12232;5;1;777_1;orangs;n;y;y;y;10;5;F
12233;5;1;777_1;orangs;n;y;y;y;10;6;F
12234;5;1;777_1;orangs;n;y;y;y;10;7;F
12235;5;1;777_1;orangs;n;y;y;y;10;8;F
12236;5;1;777_1;orangs;n;y;y;y;10;9;F
12237;5;1;777_1;orangs;n;y;y;y;10;10;F
12238;5;1;777_1;orangs;n;y;y;y;10;11;F
12239;5;1;777_1;orangs;n;y;y;y;10;12;F
12240;5;1;777_1;orangs;n;y;y;y;10;13;F
12241;5;1;777_1;orangs;n;y;y;y;10;14;F
12242;5;1;777_1;orangs;n;y;y;y;10;15;F
12243;5;1;777_1;orangs;n;y;y;y;10;16;F
12244;5;1;777_1;orangs;n;y;y;y;10;17;F
12245;5;1;777_1;orangs;n;y;y;y;10;18;F
12246;5;1;777_1;orangs;n;y;y;y;10;19;F
12247;5;1;777_1;orangs;n;y;y;y;10;20;F
12248;5;1;777_1;orangs;n;y;y;y;10;21;F
12249;5;1;777_1;orangs;n;y;y;y;10;22;F
12250;5;1;777_1;orangs;n;y;y;y;10;23;F
12251;5;1;777_1;orangs;n;y;y;y;10;24;F
12252;5;1;777_1;orangs;n;y;y;y;10;25;F
12253;5;1;777_1;orangs;n;n;y;y;11;1;F
12254;5;1;777_1;orangs;n;n;y;y;11;2;F
12255;5;1;777_1;orangs;n;n;y;y;11;3;F
12256;5;1;777_1;orangs;n;n;y;y;11;4;F
12257;5;1;777_1;orangs;n;n;y;y;11;5;F
12258;5;1;777_1;orangs;n;n;y;y;11;6;F
12259;5;1;777_1;orangs;n;n;y;y;11;7;F
12260;5;1;777_1;orangs;n;n;y;y;11;8;F
12261;5;1;777_1;orangs;n;n;y;y;11;9;F
12262;5;1;777_1;orangs;n;n;y;y;11;10;F
12263;5;1;777_1;orangs;n;n;y;y;11;11;F
12264;5;1;777_1;orangs;n;n;y;y;11;12;F
12265;5;1;777_1;orangs;n;n;y;y;11;13;F
12266;5;1;777_1;orangs;n;n;y;y;11;14;F
12267;5;1;777_1;orangs;n;n;y;y;11;15;F
12268;5;1;777_1;orangs;n;n;y;y;11;16;F
12269;5;1;777_1;orangs;n;n;y;y;11;17;F
12270;5;1;777_1;orangs;n;n;y;y;11;18;F
12271;5;1;777_1;orangs;n;n;y;y;11;19;F
12272;5;1;777_1;orangs;n;n;y;y;11;20;F
12273;5;1;777_1;orangs;n;n;y;y;11;21;F
12274;5;1;777_1;orangs;n;n;y;y;11;22;F
12275;5;1;777_1;orangs;n;n;y;y;11;23;F
12276;5;1;777_1;orangs;n;n;y;y;11;24;F
12277;5;1;777_1;orangs;n;n;y;y;11;25;F
12278;5;1;777_1;orangs;y;n;n;y;12;1;F
12279;5;1;777_1;orangs;y;n;n;y;12;2;F
12280;5;1;777_1;orangs;y;n;n;y;12;3;F
12281;5;1;777_1;orangs;y;n;n;y;12;4;F
12282;5;1;777_1;orangs;y;n;n;y;12;5;F
12283;5;1;777_1;orangs;y;n;n;y;12;6;F
12284;5;1;777_1;orangs;y;n;n;y;12;7;F
12285;5;1;777_1;orangs;y;n;n;y;12;8;F
12286;5;1;777_1;orangs;y;n;n;y;12;9;F
12287;5;1;777_1;orangs;y;n;n;y;12;10;F
12288;5;1;777_1;orangs;y;n;n;y;12;11;F
12289;5;1;777_1;orangs;y;n;n;y;12;12;F
12290;5;1;777_1;orangs;y;n;n;y;12;13;F
12291;5;1;777_1;orangs;y;n;n;y;12;14;F
12292;5;1;777_1;orangs;y;n;n;y;12;15;F
12293;5;1;777_1;orangs;y;n;n;y;12;16;F
12294;5;1;777_1;orangs;y;n;n;y;12;17;F
12295;5;1;777_1;orangs;y;n;n;y;12;18;F
12296;5;1;777_1;orangs;y;n;n;y;12;19;F
12297;5;1;777_1;orangs;y;n;n;y;12;20;F
12298;5;1;777_1;orangs;y;n;n;y;12;21;F
12299;5;1;777_1;orangs;y;n;n;y;12;22;F
12300;5;1;777_1;orangs;y;n;n;y;12;23;F
12301;5;1;777_1;orangs;y;n;n;y;12;24;F
12302;5;1;777_1;orangs;y;n;n;y;12;25;F
12303;5;1;777_1;orangs;n;n;y;y;13;1;F
12304;5;1;777_1;orangs;n;n;y;y;13;2;F
12305;5;1;777_1;orangs;n;n;y;y;13;3;F
12306;5;1;777_1;orangs;n;n;y;y;13;4;F
12307;5;1;777_1;orangs;n;n;y;y;13;5;F
12308;5;1;777_1;orangs;n;n;y;y;13;6;F
12309;5;1;777_1;orangs;n;n;y;y;13;7;F
12310;5;1;777_1;orangs;n;n;y;y;13;8;F
12311;5;1;777_1;orangs;n;n;y;y;13;9;F
12312;5;1;777_1;orangs;n;n;y;y;13;10;F
12313;5;1;777_1;orangs;n;n;y;y;13;11;F
12314;5;1;777_1;orangs;n;n;y;y;13;12;F
12315;5;1;777_1;orangs;n;n;y;y;13;13;F
12316;5;1;777_1;orangs;n;n;y;y;13;14;F
12317;5;1;777_1;orangs;n;n;y;y;13;15;F
12318;5;1;777_1;orangs;n;n;y;y;13;16;F
12319;5;1;777_1;orangs;n;n;y;y;13;17;F
12320;5;1;777_1;orangs;n;n;y;y;13;18;F
12321;5;1;777_1;orangs;n;n;y;y;13;19;F
12322;5;1;777_1;orangs;n;n;y;y;13;20;F
12323;5;1;777_1;orangs;n;n;y;y;13;21;F
12324;5;1;777_1;orangs;n;n;y;y;13;22;F
12325;5;1;777_1;orangs;n;n;y;y;13;23;F
12326;5;1;777_1;orangs;n;n;y;y;13;24;F
12327;5;1;777_1;orangs;n;n;y;y;13;25;F
12328;5;1;777_1;orangs;n;y;y;y;14;1;F
12329;5;1;777_1;orangs;n;y;y;y;14;2;F
12330;5;1;777_1;orangs;n;y;y;y;14;3;F
12331;5;1;777_1;orangs;n;y;y;y;14;4;F
12332;5;1;777_1;orangs;n;y;y;y;14;5;F
12333;5;1;777_1;orangs;n;y;y;y;14;6;F
12334;5;1;777_1;orangs;n;y;y;y;14;7;F
12335;5;1;777_1;orangs;n;y;y;y;14;8;F
12336;5;1;777_1;orangs;n;y;y;y;14;9;F
12337;5;1;777_1;orangs;n;y;y;y;14;10;F
12338;5;1;777_1;orangs;n;y;y;y;14;11;F
12339;5;1;777_1;orangs;n;y;y;y;14;12;F
12340;5;1;777_1;orangs;n;y;y;y;14;13;F
12341;5;1;777_1;orangs;n;y;y;y;14;14;F
12342;5;1;777_1;orangs;n;y;y;y;14;15;F
12343;5;1;777_1;orangs;n;y;y;y;14;16;F
12344;5;1;777_1;orangs;n;y;y;y;14;17;F
12345;5;1;777_1;orangs;n;y;y;y;14;18;F
12346;5;1;777_1;orangs;n;y;y;y;14;19;F
12347;5;1;777_1;orangs;n;y;y;y;14;20;F
12348;5;1;777_1;orangs;n;y;y;y;14;21;F
12349;5;1;777_1;orangs;n;y;y;y;14;22;F
12350;5;1;777_1;orangs;n;y;y;y;14;23;F
12351;5;1;777_1;orangs;n;y;y;y;14;24;F
12352;5;1;777_1;orangs;n;y;y;y;14;25;F
12353;5;1;777_2;orangs;y;n;n;y;1;1;F
12354;5;1;777_2;orangs;y;n;n;y;1;2;F
12355;5;1;777_2;orangs;y;n;n;y;1;3;F
12356;5;1;777_2;orangs;y;n;n;y;1;4;F
12357;5;1;777_2;orangs;y;n;n;y;1;5;F
12358;5;1;777_2;orangs;y;n;n;y;1;6;F
12359;5;1;777_2;orangs;y;n;n;y;1;7;F
12360;5;1;777_2;orangs;y;n;n;y;1;8;F
12361;5;1;777_2;orangs;y;n;n;y;1;9;F
12362;5;1;777_2;orangs;y;n;n;y;1;10;F
12363;5;1;777_2;orangs;y;n;n;y;1;11;F
12364;5;1;777_2;orangs;y;n;n;y;1;12;F
12365;5;1;777_2;orangs;y;n;n;y;1;13;F
12366;5;1;777_2;orangs;y;n;n;y;1;14;F
12367;5;1;777_2;orangs;y;n;n;y;1;15;F
12368;5;1;777_2;orangs;y;n;n;y;1;16;F
12369;5;1;777_2;orangs;y;n;n;y;1;17;F
12370;5;1;777_2;orangs;y;n;n;y;1;18;F
12371;5;1;777_2;orangs;y;n;n;y;1;19;F
12372;5;1;777_2;orangs;y;n;n;y;1;20;F
12373;5;1;777_2;orangs;y;n;n;y;1;21;F
12374;5;1;777_2;orangs;y;n;n;y;1;22;F
12375;5;1;777_2;orangs;y;n;n;y;1;23;F
12376;5;1;777_2;orangs;y;n;n;y;1;24;F
12377;5;1;777_2;orangs;y;n;n;y;1;25;F
12378;5;1;777_2;orangs;n;y;y;y;2;1;F
12379;5;1;777_2;orangs;n;y;y;y;2;2;F
12380;5;1;777_2;orangs;n;y;y;y;2;3;F
12381;5;1;777_2;orangs;n;y;y;y;2;4;F
12382;5;1;777_2;orangs;n;y;y;y;2;5;F
12383;5;1;777_2;orangs;n;y;y;y;2;6;F
12384;5;1;777_2;orangs;n;y;y;y;2;7;F
12385;5;1;777_2;orangs;n;y;y;y;2;8;F
12386;5;1;777_2;orangs;n;y;y;y;2;9;F
12387;5;1;777_2;orangs;n;y;y;y;2;10;F
12388;5;1;777_2;orangs;n;y;y;y;2;11;F
12389;5;1;777_2;orangs;n;y;y;y;2;12;F
12390;5;1;777_2;orangs;n;y;y;y;2;13;F
12391;5;1;777_2;orangs;n;y;y;y;2;14;F
12392;5;1;777_2;orangs;n;y;y;y;2;15;F
12393;5;1;777_2;orangs;n;y;y;y;2;16;F
12394;5;1;777_2;orangs;n;y;y;y;2;17;F
12395;5;1;777_2;orangs;n;y;y;y;2;18;F
12396;5;1;777_2;orangs;n;y;y;y;2;19;F
12397;5;1;777_2;orangs;n;y;y;y;2;20;F
12398;5;1;777_2;orangs;n;y;y;y;2;21;F
12399;5;1;777_2;orangs;n;y;y;y;2;22;F
12400;5;1;777_2;orangs;n;y;y;y;2;23;F
12401;5;1;777_2;orangs;n;y;y;y;2;24;F
12402;5;1;777_2;orangs;n;y;y;y;2;25;F
12403;5;1;777_2;orangs;n;n;y;y;3;1;F
12404;5;1;777_2;orangs;n;n;y;y;3;2;F
12405;5;1;777_2;orangs;n;n;y;y;3;3;F
12406;5;1;777_2;orangs;n;n;y;y;3;4;F
12407;5;1;777_2;orangs;n;n;y;y;3;5;F
12408;5;1;777_2;orangs;n;n;y;y;3;6;F
12409;5;1;777_2;orangs;n;n;y;y;3;7;F
12410;5;1;777_2;orangs;n;n;y;y;3;8;F
12411;5;1;777_2;orangs;n;n;y;y;3;9;F
12412;5;1;777_2;orangs;n;n;y;y;3;10;F
12413;5;1;777_2;orangs;n;n;y;y;3;11;F
12414;5;1;777_2;orangs;n;n;y;y;3;12;F
12415;5;1;777_2;orangs;n;n;y;y;3;13;F
12416;5;1;777_2;orangs;n;n;y;y;3;14;F
12417;5;1;777_2;orangs;n;n;y;y;3;15;F
12418;5;1;777_2;orangs;n;n;y;y;3;16;F
12419;5;1;777_2;orangs;n;n;y;y;3;17;F
12420;5;1;777_2;orangs;n;n;y;y;3;18;F
12421;5;1;777_2;orangs;n;n;y;y;3;19;F
12422;5;1;777_2;orangs;n;n;y;y;3;20;F
12423;5;1;777_2;orangs;n;n;y;y;3;21;F
12424;5;1;777_2;orangs;n;n;y;y;3;22;F
12425;5;1;777_2;orangs;n;n;y;y;3;23;F
12426;5;1;777_2;orangs;n;n;y;y;3;24;F
12427;5;1;777_2;orangs;n;n;y;y;3;25;F
12428;5;1;777_2;orangs;y;n;y;y;4;1;F
12429;5;1;777_2;orangs;y;n;y;y;4;2;F
12430;5;1;777_2;orangs;y;n;y;y;4;3;F
12431;5;1;777_2;orangs;y;n;y;y;4;4;F
12432;5;1;777_2;orangs;y;n;y;y;4;5;F
12433;5;1;777_2;orangs;y;n;y;y;4;6;F
12434;5;1;777_2;orangs;y;n;y;y;4;7;F
12435;5;1;777_2;orangs;y;n;y;y;4;8;F
12436;5;1;777_2;orangs;y;n;y;y;4;9;F
12437;5;1;777_2;orangs;y;n;y;y;4;10;F
12438;5;1;777_2;orangs;y;n;y;y;4;11;F
12439;5;1;777_2;orangs;y;n;y;y;4;12;F
12440;5;1;777_2;orangs;y;n;y;y;4;13;F
12441;5;1;777_2;orangs;y;n;y;y;4;14;F
12442;5;1;777_2;orangs;y;n;y;y;4;15;F
12443;5;1;777_2;orangs;y;n;y;y;4;16;F
12444;5;1;777_2;orangs;y;n;y;y;4;17;F
12445;5;1;777_2;orangs;y;n;y;y;4;18;F
12446;5;1;777_2;orangs;y;n;y;y;4;19;F
12447;5;1;777_2;orangs;y;n;y;y;4;20;F
12448;5;1;777_2;orangs;y;n;y;y;4;21;F
12449;5;1;777_2;orangs;y;n;y;y;4;22;F
12450;5;1;777_2;orangs;y;n;y;y;4;23;F
12451;5;1;777_2;orangs;y;n;y;y;4;24;F
12452;5;1;777_2;orangs;y;n;y;y;4;25;F
12453;5;1;777_2;orangs;n;n;y;y;5;1;F
12454;5;1;777_2;orangs;n;n;y;y;5;2;F
12455;5;1;777_2;orangs;n;n;y;y;5;3;F
12456;5;1;777_2;orangs;n;n;y;y;5;4;F
12457;5;1;777_2;orangs;n;n;y;y;5;5;F
12458;5;1;777_2;orangs;n;n;y;y;5;6;F
12459;5;1;777_2;orangs;n;n;y;y;5;7;F
12460;5;1;777_2;orangs;n;n;y;y;5;8;F
12461;5;1;777_2;orangs;n;n;y;y;5;9;F
12462;5;1;777_2;orangs;n;n;y;y;5;10;F
12463;5;1;777_2;orangs;n;n;y;y;5;11;F
12464;5;1;777_2;orangs;n;n;y;y;5;12;F
12465;5;1;777_2;orangs;n;n;y;y;5;13;F
12466;5;1;777_2;orangs;n;n;y;y;5;14;F
12467;5;1;777_2;orangs;n;n;y;y;5;15;F
12468;5;1;777_2;orangs;n;n;y;y;5;16;F
12469;5;1;777_2;orangs;n;n;y;y;5;17;F
12470;5;1;777_2;orangs;n;n;y;y;5;18;F
12471;5;1;777_2;orangs;n;n;y;y;5;19;F
12472;5;1;777_2;orangs;n;n;y;y;5;20;F
12473;5;1;777_2;orangs;n;n;y;y;5;21;F
12474;5;1;777_2;orangs;n;n;y;y;5;22;F
12475;5;1;777_2;orangs;n;n;y;y;5;23;F
12476;5;1;777_2;orangs;n;n;y;y;5;24;F
12477;5;1;777_2;orangs;n;n;y;y;5;25;F
12478;5;1;777_2;orangs;n;y;y;y;6;1;F
12479;5;1;777_2;orangs;n;y;y;y;6;2;F
12480;5;1;777_2;orangs;n;y;y;y;6;3;F
12481;5;1;777_2;orangs;n;y;y;y;6;4;F
12482;5;1;777_2;orangs;n;y;y;y;6;5;F
12483;5;1;777_2;orangs;n;y;y;y;6;6;F
12484;5;1;777_2;orangs;n;y;y;y;6;7;F
12485;5;1;777_2;orangs;n;y;y;y;6;8;F
12486;5;1;777_2;orangs;n;y;y;y;6;9;F
12487;5;1;777_2;orangs;n;y;y;y;6;10;F
12488;5;1;777_2;orangs;n;y;y;y;6;11;F
12489;5;1;777_2;orangs;n;y;y;y;6;12;F
12490;5;1;777_2;orangs;n;y;y;y;6;13;F
12491;5;1;777_2;orangs;n;y;y;y;6;14;F
12492;5;1;777_2;orangs;n;y;y;y;6;15;F
12493;5;1;777_2;orangs;n;y;y;y;6;16;F
12494;5;1;777_2;orangs;n;y;y;y;6;17;F
12495;5;1;777_2;orangs;n;y;y;y;6;18;F
12496;5;1;777_2;orangs;n;y;y;y;6;19;F
